County_storage,LCOE_storage,NPV_storage,IRR_storage,ROI_storage,poverty_storage,mean_value_day_count
化德县,0.27308026422093884,362.3773087981366,0.040065127706424425,0.0334573181356813,,
卓资县,0.27727852998738384,242.2232310333246,0.0368073052080732,0.03224173026231607,,
林甸县,0.26532931968859935,2522.0620596371164,0.10355134505098731,0.06049464748530945,,
镇赉县,0.26263460623622303,2743.3903229481307,0.10937869233923203,0.06300010842738409,,
通榆县,0.2617599156090775,2777.3606521367033,0.11022970468989086,0.06336745539275897,,
阿图什市,0.2737854725026114,-777.3708045786914,0.001485470395752142,0.022106567098005514,,
青河县,0.2679578978655606,-650.9234885488622,0.006480901106325437,0.023643327238171006,,
吉木乃县,0.2987898129235876,-1258.2295247297375,-0.01924567366611185,0.016180954304781798,,
勐腊县,0.31777324555307424,150.62297465096617,0.035023024189859885,0.03320375310824754,,
勐海县,0.3032606455054774,485.2251897633732,0.04572346468427457,0.037091830492558195,,
贵德县,0.2859726589679551,-1652.9671799830326,-0.023403045386204833,0.011767348098868173,,
同德县,0.2852010431133104,-1638.4069174031627,-0.022795440863794265,0.011928277761248935,,
共和县,0.2698095622578133,-1326.093784274654,-0.010551180752073931,0.015323150760964391,,
贵南县,0.28026621967801063,-1542.926148917159,-0.018897319185155064,0.012977661058571038,,
兴海县,0.2843671557572559,-1622.561341195847,-0.022138254141888587,0.01210314036955477,,
利辛县,0.33794552054540355,605.4663746622363,0.052174195027696095,0.04063962096346347,,
永登县,0.3012460348794959,-49.54133737904729,0.028540894235430637,0.029411065375855566,,
皋兰县,0.3029939251514805,-91.46733657855046,0.02729414187944993,0.028968952686030704,,
榆中县,0.31231556627294943,-305.43402015478193,0.02075132511737175,0.026691866446807145,,
颍东区,0.34101574637576176,542.675773739352,0.049960388816407075,0.03983222382897652,,
巴宜区,0.3346811808884017,-1950.3244613645666,-0.03960987980867586,0.008259649597085434,,
石楼县,0.292974687112835,660.0080112459318,0.05103288396724032,0.039055813355758,,
乌恰县,0.26519261807539446,-588.7519249768616,0.00887902446408743,0.024395695227227773,,
方山县,0.2830495352287458,928.1596103763087,0.05898090748191942,0.04209999808680846,,
岚县,0.273042883650102,1221.3257808562194,0.0673467184836477,0.04538738865936523,,
中阳县,0.28911271648940967,761.8406932231862,0.05408689241725817,0.04021610525649072,,
临县,0.28253916704325455,942.5340477265989,0.05939864471698449,0.04226217119191361,,
兴县,0.2796248568099838,1025.7728991549204,0.061801917059816025,0.04319926678117336,,
察隅县,0.35342061494802646,-2204.3437926059314,-0.053185861220545846,0.0052634394462088025,,
城关区,0.30995839414693677,-252.80745423694384,0.022389559761413196,0.027255179251205436,,
朗县,0.2899893154007403,-1180.8111626764894,-0.006860673825494028,0.016911457368663965,,
工布江达县,0.3017525708557447,-1410.408958019958,-0.01563248038380287,0.014394438900369472,,
米林市,0.3266321892834185,-1830.4477926955908,-0.033790729600543475,0.00964870766957884,,
墨脱县,0.39262214991168715,-2644.472941365002,-0.08260762762147347,-0.00010455329129150935,,
波密县,0.34688118734613976,-2119.4079093292703,-0.048435181656395175,0.006273367823729896,,
阿克陶县,0.26519261807539446,-588.7519249768616,0.00887902446408743,0.024395695227227773,,
阿合奇县,0.2801017111099222,-907.8293046017394,-0.0038483611066652073,0.020511771620169254,,
巧家县,0.3261191360704853,-26.595197621548067,0.029098482327010042,0.031121091442765647,,
海伦市,0.27596904828263497,2143.2470045753403,0.09376292745439373,0.056344484169786734,,
尼勒克县,0.29490336881775464,-1189.3945245810687,-0.016082279020163726,0.017037225838642707,,
通渭县,0.3347024417928948,-760.9915235721516,0.005667587390432105,0.021724868646065234,,
渭源县,0.31914041977987917,-452.5049886355465,0.016065726869487425,0.025106242876877866,,
陇西县,0.3225291534708251,-522.7394329864053,0.013769252872225685,0.024343048332926637,,
漳县,0.3240717000929209,-554.123587792876,0.012730149645164382,0.02400075673479255,,
临洮县,0.31298492424734203,-320.20271942441303,0.02028803839140993,0.02653339896200408,,
岷县,0.32404836551911054,-553.6515133234179,0.012745840036218157,0.02400591120292287,,
察布查尔锡伯自治县,0.30168339745858963,-1308.2115499308113,-0.021590637822224423,0.015557504299129646,,
巨鹿县,0.32779871160245105,579.4437172387392,0.04902123093091115,0.038502323632003364,,
平乡县,0.32983493985084267,533.7743197879893,0.047585233581406004,0.03796779486539285,,
威县,0.3261161110570392,617.6669326606268,0.05021566295991486,0.038948948357358654,,
新河县,0.3253246708992714,635.8000627755205,0.05077997452164309,0.03916058851316924,,
广宗县,0.32714156356960855,594.3192541698504,0.04948687133030086,0.03867622031772759,,
武川县,0.2702736263895819,445.3198418911223,0.042271144776997505,0.034290208224468086,,
临城县,0.32427754801961994,659.9447355602454,0.05152907376281924,0.0394421537731156,,
巴里坤哈萨克自治县,0.25381724915314496,-317.01199033789356,0.018958372844039804,0.027659450853718136,,
望奎县,0.27530047687240744,2166.055399886646,0.09436147749919338,0.05659606780162307,,
兰西县,0.2755383784861844,2157.9247145491377,0.09414824865369913,0.05650640903868335,,
青冈县,0.27163512631403985,2293.407287817898,0.09768129068339602,0.057996770280657764,,
明水县,0.2696009532619334,2365.8147998732184,0.09955243746284913,0.05879012345130017,,
南皮县,0.3164992853371115,844.9564929212254,0.057185346716618984,0.04159068873354327,,
盐山县,0.31499861301314763,881.8417747007976,0.05829599019213897,0.04201714272866055,,
兰坪白族普米族自治县,0.3073707453976926,386.8191155999366,0.042637550353785345,0.03595429044935885,,
奈曼旗,0.2782002913300193,216.44830401822446,0.03609853505823409,0.03197956442189942,,
库伦旗,0.28059129722825166,150.57222895061562,0.034270585112201324,0.03130724559850167,,
科尔沁左翼中旗,0.28216517465924645,107.96702742481182,0.03307548447329575,0.030870678491047715,,
科尔沁左翼后旗,0.2869844477038364,-18.892668419493248,0.02945471377766359,0.029562577628426068,,
左权县,0.29894893531822825,508.39008672440434,0.04639923851778028,0.03731855651640091,,
和顺县,0.2906463528243892,721.0307146733539,0.05286840125926918,0.03975173833215584,,
海兴县,0.3130719534013281,929.7850138040999,0.059731491482745765,0.04257050893583458,,
乃东区,0.260337639603842,-485.1946295115977,0.0162105470308401,0.024224666789434125,,
横山区,0.2776525647436707,1142.958660453068,0.06520635457999736,0.0445509912636784,,
班玛县,0.3017432410554314,-1930.5845850383264,-0.03574316947342707,0.008652204857889789,,
玛沁县,0.2987741785360536,-1881.0661526525523,-0.03342813707637752,0.009214440423128788,,
玛多县,0.28143855564957787,-1565.9862391586996,-0.019825411676549276,0.012725157572458646,,
清涧县,0.292612484068102,725.6455439412633,0.05304774571497884,0.03983477481018689,,
久治县,0.3012472530311663,-1922.3955893842424,-0.03535658520248317,0.008745383478223245,,
子洲县,0.2853937433584685,920.7438925698818,0.0588174226343312,0.04205034364794309,,
达日县,0.29785192113753184,-1865.4379025220737,-0.032708529910131394,0.009391284082023681,,
甘德县,0.29472799178636344,-1811.6064917400763,-0.030268689281316496,0.00999822909869574,,
康定市,0.2973477619768601,2076.162689537381,0.09300915974179402,0.05607326757841931,,
吴堡县,0.28938657858529265,811.4525739421349,0.0556047478410715,0.040811542038947386,,
米脂县,0.28282531158862745,992.921783928103,0.06091310120195527,0.042865236530170145,,
佳县,0.2807057517674263,1053.6304950342524,0.06266031614420098,0.04354866069323629,,
定边县,0.27851478105755817,1117.5038089040572,0.06448379903887415,0.04426576453292008,,
绥德县,0.28783365073643147,853.5459044552343,0.056847843855399434,0.04128936434449863,,
丹巴县,0.2993314614920742,2015.190806241498,0.09136130790286277,0.05538705573123205,,
古浪县,0.28743077045626936,304.05253411636187,0.0386420730406923,0.03308777000354745,,
炉霍县,0.27600755166152685,2796.0488295788973,0.11184449135869734,0.06406312469635217,,
天祝藏族自治县,0.30060699248997125,-34.06374423623234,0.028998369216903266,0.029573943585060963,,
道孚县,0.2829118294537189,2549.478272213592,0.10551398902155482,0.0613495541940081,,
雅江县,0.2750117727866479,2832.790332971605,0.1127779277198192,0.06446544474848233,,
九龙县,0.3022418209222723,1927.3861774449622,0.08897225527265336,0.05439620617036228,,
新龙县,0.2782230681052606,2715.3898528684817,0.10978649462609813,0.06317806692479043,,
甘孜县,0.27761047047661086,2737.543854962601,0.11035296857925622,0.06342141153782835,,
德格县,0.2818867256674188,2585.2092223106083,0.10643869810617633,0.061744257386811364,,
理塘县,0.2668654930618904,3145.3111395803635,0.12062067557599344,0.06786649616580817,,
色达县,0.2779236780593686,2726.2029392629984,0.11006309960700315,0.06329686423956883,,
石渠县,0.2761497564481725,2790.8268136052598,0.1117116211251321,0.06400590099881567,,
白玉县,0.2787460243531763,2696.566418907994,0.10930444905460773,0.06297115557937201,,
得荣县,0.26816910608936756,3093.820556678311,0.11934008238901854,0.06730872189910934,,
稻城县,0.2715038458112039,2964.7071919478576,0.11610918736634443,0.06590563074688985,,
乡城县,0.2672869756587967,3128.599542264363,0.12020553570538671,0.0676855779190021,,
巴塘县,0.27143000871029377,2967.526255771787,0.11618003865911333,0.06593633424378827,,
英吉沙县,0.2981715008982635,-1247.4105397786268,-0.018743502391053365,0.016315716229150228,,
泽普县,0.29942334482418986,-1269.2637651154503,-0.01975979559783916,0.0160434421033962,,
莎车县,0.2949250627178128,-1189.7843128377633,-0.01609998470283684,0.017032384690640938,,
叶城县,0.2752763385910117,-808.7638221466399,0.00021934407616784987,0.021723666574319806,,
麦盖提县,0.29624637268418513,-1213.4064448240215,-0.01717734194642646,0.016738837425297345,,
岳普湖县,0.29994937571949715,-1278.3866466740874,-0.020186370324013332,0.01592969717162824,,
伽师县,0.2962613678195505,-1213.6731915160883,-0.017189556952436354,0.016735520802336885,,
鹤庆县,0.2877094430945141,886.7396351122428,0.0578489640691143,0.041682735353473624,,
剑川县,0.290602328285054,808.3229726423192,0.05553566864485896,0.04079243253084071,,
洱源县,0.2905244418262187,810.4107934866506,0.05559758682955945,0.04081617599922888,,
霍邱县,0.3450322683603215,462.3143423906126,0.04710089822531805,0.038797440559417126,,
金寨县,0.3478840123134211,406.44689471053186,0.04509492428306193,0.03807709544886267,,
舒城县,0.35510942888063063,269.1330290335816,0.040097916115059654,0.036303234398032465,,
疏附县,0.2814945228768598,-935.723519539123,-0.005014375033023375,0.020169545825588338,,
疏勒县,0.2995010837603235,-1270.6142038393796,-0.019822853953568042,0.016026607716692905,,
喀什市,0.2942695181681381,-1177.977723135664,-0.015564706087875234,0.017178983461777396,,
堆龙德庆区,0.2651912176256651,-612.5067844448288,0.012314783495477854,0.022920096369137218,,
裕安区,0.3510550428669102,345.4492120512831,0.04288713070658766,0.03728969970814123,,
达孜区,0.25805710531520876,-423.2706727012571,0.018060410321391912,0.024853896610955058,,
刚察县,0.27039843278901843,-1338.8648256493177,-0.011024855088699393,0.015186431044528558,,
海晏县,0.2708461124627355,-1348.5271331917043,-0.01138463839403145,0.015082874320200024,,
加查县,0.27721265865528966,-903.8632305735408,0.0028823033288535665,0.019878125626606086,,
隆子县,0.30265806957690816,-1427.1776967648948,-0.01630135750388457,0.014208513450431021,,
琼结县,0.25959830899053293,-465.27079305642684,0.016808858057591712,0.0244274959414136,,
曲松县,0.2604743457742799,-488.8629274603596,0.016100061268491922,0.02418728364186248,,
措美县,0.25397277537984175,-308.8157524222991,0.02140636738694339,0.026007891638893756,,
洛扎县,0.2858752927523304,-1094.9847677651658,-0.003751012419336824,0.01783883273418782,,
扎囊县,0.25489426221211925,-335.04760565546883,0.02064766504461843,0.025744435348004163,,
平山县,0.31151940524155414,968.9081521992164,0.06089624527174402,0.04302129070027567,,
贡嘎县,0.2503432276897852,-203.08367321609933,0.024417212118648644,0.027063665428485657,,
桑日县,0.26350584372422525,-568.9709829649978,0.013661396887757495,0.023367870950116228,,
祁连县,0.27690510438801363,-1475.460135852244,-0.016228617976911153,0.013712995589670185,,
门源回族自治县,0.29943083056257525,-1892.1215972445157,-0.03394033971297071,0.009089167333733906,,
永寿县,0.3317546814916354,-165.94175147912503,0.024303545842804558,0.029463940587706617,,
宁蒗彝族自治县,0.28391696088504814,992.3229198450457,0.06092485979830107,0.04287668819418001,,
玉龙纳西族自治县,0.3003056723411702,557.8717831513616,0.047971189977520375,0.03792845336195693,,
永胜县,0.28597473110035965,934.6353997447584,0.05924969826012849,0.0422250271982415,,
旬邑县,0.3191272929598348,94.67133238189459,0.033170396383092195,0.03253784732527582,,
安定区,0.3166994624201488,-400.7859927308534,0.01773201736879122,0.02566576475212255,,
云龙县,0.303465462205433,480.24954142176,0.045568585629284286,0.03703443163892871,,
永平县,0.300878984532676,543.6500484511989,0.04753314077704182,0.03776488070195173,,
巍山彝族回族自治县,0.2975447791251231,627.2351023934597,0.05009419039692428,0.03872478382876193,,
南涧彝族自治县,0.3038147219570761,471.78252074344806,0.04530475117630079,0.03693672765658028,,
弥渡县,0.29568548107589654,674.7809334486145,0.05153676950506783,0.03926924279296659,,
宾川县,0.28526939286481307,954.3012072275333,0.05982221521644161,0.042447363351012735,,
祥云县,0.2844144794600356,978.2875910993022,0.06051847859899899,0.042718289801153275,,
漾濞彝族自治县,0.3028686104618824,494.7703328866554,0.046020243054900524,0.03720190775817951,,
行唐县,0.31709413791470964,830.4448304233922,0.05674687977908085,0.041422738294505754,,
灵寿县,0.315984950841224,857.5537407379477,0.057565276024313515,0.04173640395994874,,
赞皇县,0.32368153734825433,673.7663358310095,0.0519567265867072,0.039603213186798984,,
浪卡子县,0.2500237539316497,-193.58842157628877,0.02468398890605168,0.027158001077473303,,
巴楚县,0.29567105051974346,-1203.1495679013515,-0.01670849106899702,0.016866336576634024,,
塔什库尔干塔吉克自治县,0.2659595142327508,-606.1385594553311,0.008212067846397908,0.024185504552510458,,
错那市,0.39262214991168715,-2644.472941365002,-0.08260762762147347,-0.00010455329129150935,,
,0.44218584095984537,-1511.9669508591028,-0.032293465795262745,0.012987528780967855,龙里县,507.3844403151694
,0.445178712686438,-1544.8034294779304,-0.034005655288450926,0.012570909045861556,三都水族自治县,503.665710587337
,0.43002663874357333,-1373.420638567403,-0.025315185771266183,0.014738781706640286,惠水县,523.074803955602
,0.3413361660670622,-324.71299775519725,0.01866276189614905,0.027580423755795818,绿春县,675.4258454710844
,0.3643796977153496,-723.4273605170658,0.003594859777563357,0.022770627861214192,金平苗族瑶族傣族自治县,627.9087148265231
,0.3994516953258892,113.6455586544634,0.03397941443388119,0.033308228828640415,隆安县,567.1786341512369
,0.40744186023018847,-17.99258802036212,0.029362532614175842,0.031703281945114986,上林县,554.9505925811914
,0.41555483780900243,-145.97086578046606,0.02476641625345872,0.03013572450577328,马山县,543.0625210757555
,0.4703407192248149,-1143.5245624354145,-0.015618347746251685,0.01765581262852855,广安区,474.43170395190697
,0.2955700418622016,1631.4227092118913,0.08012909038565298,0.05071217191235825,汪清县,794.8958957954483
,0.2979223328558293,1562.7382767420672,0.07821978493775444,0.049936014591165125,安图县,787.7343288744701
,0.29497857227126045,693.0376533270991,0.052088017967371815,0.03947800451476841,香格里拉市,796.7171636871471
,0.36028277068228615,-679.8091798581748,0.005335454022034026,0.02329682809672412,周至县,635.8619636294212
,0.29438495959900446,1666.501125676987,0.08109895529888678,0.051107784204979315,和龙市,798.5534411512623
,0.2946488617678013,1658.6617152623983,0.08088251174593693,0.051019417809896495,龙井市,797.736043958241
,0.3878822845567138,314.8718863564119,0.04083928631293178,0.03574714185312801,田阳区,585.8708139052198
,0.3384746545775086,-270.9491969003875,0.0205921595261462,0.028222443460624424,宣威市,681.8331931559529
,0.43240890760376055,-1401.2359537726584,-0.02668592218295616,0.014388041774252186,黔西市,519.9247207586934
,0.25650867715446174,-380.425898640035,0.01932383088841895,0.025287244713070884,曲水县,1532.8532262460938
,0.3485719206673335,-480.244951811226,0.012966239904154547,0.025708809326595618,商州区,659.7486985413002
,0.27456643717194684,-842.4699000797735,0.004934318110078593,0.020525752991369092,墨竹工卡县,1406.6457957638413
,0.2715024554808421,-769.5073806875482,0.0073267649987145906,0.021290780921273966,林周县,1426.5755255413314
,0.2669996717539182,-658.4511620660248,0.010876851810503825,0.022445660920157033,当雄县,1456.9105584551303
,0.2522803561246982,-259.99872091563316,0.02280576950980289,0.026496564925107685,尼木县,1565.7479389000111
,0.4264455846413295,-1330.9683693715708,-0.02325061772599715,0.015273266622175496,大方县,527.8825215341233
,0.4324148712726833,-1401.3051650486655,-0.026689351125070055,0.014387168515855923,织金县,519.9168825847961
,0.4152058745166275,-1192.5060763517183,-0.016731922241682157,0.017009678275612023,纳雍县,543.5633699957953
,0.34664522054773966,-421.8320678817612,0.015120026667914337,0.026416760580855507,富源县,663.8515958972397
,0.3438872485369026,-77.70725769928626,0.0273266135405896,0.03061772301875188,威宁彝族回族苗族自治县,669.8142861064596
,0.31182640284074714,283.4624569522745,0.039342901015605794,0.03475421105864942,会泽县,747.9056837592525
,0.38493516963638885,-775.1325872877379,0.0012583492788975329,0.022181078298105547,赫章县,590.8308988745289
,0.302154842445658,-71.41465059067394,0.027891830476904494,0.029180574880344857,合作市,1249.47410260577
,0.3429160253412631,-353.96563289997175,0.017603604436985526,0.02723045563417629,师宗县,671.9396372586601
,0.35572229383453985,-580.3889906186458,0.009165662709879613,0.024506048137107543,罗平县,644.9554368522046
,0.39407162165787074,205.59974869997032,0.0371425177630837,0.03442489711331036,德保县,575.7203804977111
,0.4080115791208259,-27.162264029876667,0.029036851027532038,0.03159120378816803,凌云县,554.0988092474046
,0.40152915936119693,78.86439627845891,0.03276996281669125,0.03288490338826422,那坡县,563.9477659710666
,0.39150880586700054,250.38337453924223,0.03866552098984031,0.03496741976936309,田东县,579.8803907398235
,0.4349630917428254,-712.6779033514576,0.0031009974246571305,0.023067694780737318,平武县,516.5891898696512
,0.4767816238785589,-1214.5091710787992,-0.01894649104625868,0.016755633350611927,北川羌族自治县,467.4860016326114
,0.38775545646078374,317.15132530408,0.0409157118055005,0.03577466966536983,田林县,586.082554004215
,0.39717568836141376,152.21111530450895,0.03531201483903971,0.03377700316396229,乐业县,570.7610397213608
,0.35541065739756433,-598.5659010189449,0.008486655154109648,0.02428137497790237,柞水县,645.5863349959569
,0.3704189976309064,-818.8131647518726,-0.00023578166552465496,0.02160712278741859,西林县,616.5410287214485
,0.3098743902528884,1010.8468413875279,0.06213830756556035,0.04350373527470768,易县,753.2525217346439
,0.3158513957057712,860.8324120440762,0.05766405452127661,0.041774317096174664,曲阳县,737.1168311902484
,0.3196876765887529,767.8876244046717,0.05484678784987567,0.04069761962265493,望都县,727.119604005986
,0.3799601591307947,460.48825709383146,0.04566756054364457,0.037501236713691974,隆林各族自治县,599.3973111982482
,0.3156809709319546,865.0207641854608,0.05779017646877115,0.04182274218119702,顺平县,737.5673342141251
,0.2940012800965302,633.4533037081285,0.05022897308742954,0.038752387519760054,武乡县,799.7448230661316
,0.3716910847882859,-860.7956976877315,-0.0019269448159476468,0.02109048998686892,镇安县,614.1988779335139
,0.36582829687709184,-769.3536059722372,0.0017859886944974635,0.022207486524532624,山阳县,625.1439908225926
,0.362934468378304,-723.0064909281763,0.0036334495894311558,0.02277186760378477,商南县,630.6914842878414
,0.35425735738739056,-578.9693836871696,0.00923734691248062,0.024518315404607194,丹凤县,647.9319297915836
,0.33995378252139147,-323.53425549881786,0.0187148949320951,0.027587722800480264,洛南县,678.5061025976515
,0.2893858259887846,1578.9681903358762,0.07835959571002696,0.04996082091413077,涞源县,814.3601786341512
,0.44539736341098113,-1547.1835127579216,-0.0341306853175126,0.01254068791302155,贵定县,503.39616626284453
,0.32912685029509836,-87.98080648726432,0.027000107461540957,0.030395865372918822,红河县,703.6386100736225
,0.4375433124394668,-1460.0606015745193,-0.0296339239084882,0.01364487977073477,荔波县,513.2628320388529
,0.3531317533512353,-536.0658132748467,0.010852495830933936,0.025041540139707885,元阳县,650.2376900267291
,0.45493095864259425,-1648.539161145476,-0.03957756290439754,0.011250788784051738,瓮安县,491.91764363811916
,0.3256869624694832,-17.66975961836357,0.029401539785354033,0.031226374485360746,泸西县,712.0179901809319
,0.42950955089858467,-1367.3385549529476,-0.025017384147905133,0.014815417538347017,平塘县,523.7635996515955
,0.3086779221289132,356.14571124639235,0.04166563757147361,0.03559870955033219,石屏县,756.5677737477894
,0.43399653296433954,-1419.587741813139,-0.027598345809607253,0.014156399442461587,独山县,517.8463815878822
,0.42788863441611513,-1348.1687975801901,-0.024083193266710046,0.01505682825661483,长顺县,525.9345738125257
,0.36912848791493014,-798.7219010069027,0.000579205600265935,0.021852610291626155,屏边苗族自治县,618.935422536537
,0.4141492694464644,-1179.0655445261314,-0.016115594133684172,0.01717767464274718,罗甸县,545.0855096209934
,0.41579831919643967,-543.8099947029925,0.008008620307708752,0.02571741226555952,安化县,258.7817682751887
,0.3614042533635532,685.8156751685497,0.055179793844607194,0.04180944687809137,郧阳区,299.8215477110624
,0.30932417028735926,260.8797676632232,0.03859299554960762,0.034457320177874964,平顺县,754.7734914279605
,0.30615595558271486,334.4378056694692,0.04094607398208752,0.03531094810956485,壶关县,763.6522834026897
,0.40577350525758266,-402.8063061026866,0.013942275159253923,0.02757135674518399,武冈市,265.4790288221435
,0.3060728411636024,1109.7256800139974,0.06504075566564,0.04463801833651228,涞水县,763.8880209226129
,0.3122119743939199,951.4013881486044,0.0603757747963933,0.042819662285960694,唐县,746.8585138919814
,0.3061962226090713,1106.4726899152529,0.06494583683651525,0.044600772612503795,阜平县,763.5381263037616
,0.2947394618060444,111.90861436532015,0.03324167480733805,0.03110128239335379,玛曲县,1288.1612457222423
,0.2812038002405095,1968.9768594469408,0.08914813945808248,0.05441495123993564,绥滨县,841.6263186631955
,0.29652852728185575,66.64792846194553,0.0319394859917928,0.03062940537358036,碌曲县,1278.6097758991739
,0.2988205796290964,1536.835823909933,0.07749614467426619,0.0496427779452934,靖宇县,785.0335400245904
,0.36495212069796834,-1271.933315109346,-0.013671610478330076,0.015953121459854162,舟曲县,996.1258033630169
,0.3293880168738449,-659.5814543241315,0.009177437529537988,0.022844838247528886,迭部县,1125.351867940921
,0.3136847133354842,-335.56105201617106,0.019804580628731867,0.026368425753748197,临潭县,1193.730661433138
,0.3180052629722655,-428.5728167129249,0.016839340334018148,0.025365413274313724,卓尼县,1174.1021682726944
,0.2985028009427448,17.47445073853953,0.030511086547828335,0.0301150111059798,夏河县,1268.2325803442247
,0.32276888654470626,43.3017295627715,0.03145825331893244,0.03194447071942478,维西傈僳族自治县,719.2843203852034
,0.30583665632377505,423.1973191291387,0.043783981505223356,0.036375382904536395,德钦县,764.5587073816378
,0.32940634610528324,-659.9379699236758,0.00916526264079224,0.022840915414278837,崆峒区,1125.2766316089362
,0.42355371979420914,-675.0804529257481,0.002323374941017386,0.023984622697726877,万州区,253.8280142103186
,0.3873616434350222,-811.2464704400592,-0.0002139126479088618,0.021737297320016263,兴仁市,586.7410032305728
,0.3992199726790327,117.54980895487142,0.034114723503833815,0.033355715232533896,龙州县,567.5413051260205
,0.38791019537400484,314.37047566762965,0.040822471208250624,0.03574108623185746,宁明县,585.8242372030937
,0.309671380775437,-1338.2475505923583,-0.0134874648687291,0.015190594195614925,原州区,1212.5606779484033
,0.40411606745844864,36.10408089103029,0.03127291631465245,0.032363744634254114,天等县,559.9757037131759
,0.4035603656403981,45.238682363274904,0.03159367225848012,0.03247514291691811,大新县,560.8242289268006
,0.3531413162790091,-171.5166594847676,0.024626642098368394,0.02855640351585722,台前县,1035.6196724763834
,0.3557340036955198,-221.7388363535441,0.023016231653297085,0.02800097123061483,范县,1026.684087170454
,0.3319307742568728,-218.1457450431834,0.022484949325834686,0.02882909928629638,平陆县,696.9529188136233
,0.3913022555216412,-868.842226016012,-0.0025920655892723785,0.021028105645922758,普安县,580.2182865000868
,0.40229375257587907,-1022.929416269049,-0.00914934291943151,0.019122080688290785,晴隆县,562.7679191289772
,0.3941102024314375,-909.1078053588683,-0.00427745752171436,0.02053125547986648,贞丰县,575.6582114491399
,0.4020911472636398,-1020.1730351449064,-0.009029400723772079,0.01915628839879505,望谟县,563.0800791674079
,0.3910529386167331,-865.2361982840173,-0.0024420576769798867,0.021072559417601895,册亨县,580.6266689786719
,0.3837838998212182,-757.8212282835578,0.001959071082425781,0.022393561757662765,安龙县,592.7914095037384
,0.41136836087562356,-482.38772260262994,0.010615841662138656,0.026525624722096637,洞口县,261.69914557024765
,0.40386728331655536,-375.16448600149624,0.015084646378708438,0.027934205986543316,隆回县,266.7919339882948
,0.41478621733941534,-529.8980015990343,0.008602293365867998,0.02590055436376352,绥宁县,259.44254703544345
,0.41618737150183555,-549.1389321214895,0.007780719457834831,0.02564724732875192,城步苗族自治县,258.5286594190704
,0.40848845843788095,-441.7090052810317,0.012323256973738298,0.027060360135030874,新宁县,263.63126501565387
,0.40135170125350894,-338.2652164268219,0.016599520349655637,0.028418274841657026,邵阳县,268.5445407802662
,0.40258895650333715,-356.47401486471307,0.01585339490905029,0.028179442897864067,新邵县,267.6796764026312
,0.27324937033341723,1215.0255478238792,0.06717020631229412,0.045317183964278085,河曲县,869.9432556744327
,0.2772417445106228,1095.3394555626073,0.06379035022547828,0.04397982188454981,保德县,855.4965963526348
,0.27026846564787244,1307.0586004898498,0.06973514519466288,0.04634081049757584,偏关县,881.0520665069225
,0.29404431330187863,-1799.637526489223,-0.02973416572588579,0.010132718537798457,玉树市,1291.9111154438135
,0.3101350001319045,-256.7841166098522,0.02226644944925276,0.027212687649108856,临夏市,1210.3551448290284
,0.2712175691969446,-762.6181978856612,0.00755014522811087,0.021362756729760644,色尼区,1428.4573074859939
,0.28090828805617,988.8704557085389,0.060739752552656075,0.042784244620937356,繁峙县,842.645300599185
,0.27143144095257665,1270.8744301622653,0.06873014256564777,0.04593884643508273,宁武县,876.6844714782254
,0.27175835627866646,1260.7674740178365,0.06844863371215264,0.045826456570253485,静乐县,875.4645155966332
,0.2678710834936975,1382.7988745341192,0.07182469804166798,0.04718014885365044,神池县,890.1942643628655
,0.27202224980270234,1252.629402556412,0.06822171101698929,0.04573592479323438,五寨县,874.4822131108688
,0.27392471427981746,1194.4963829789629,0.06659408604958258,0.045088289549298714,岢岚县,867.4652914843401
,0.342635880191757,1072.389486746965,0.06845037851977856,0.04678539859886158,英山县,317.17751578594056
,0.343628157351408,1050.8343284042085,0.06772446533738886,0.046508855822447966,罗田县,316.209755868324
,0.34629045509190987,993.6460640038681,0.06579097074436048,0.04577463514574272,红安县,313.6421797380702
,0.3925692616247624,-1161.9550387814936,-0.014874770955714336,0.01737872252964578,汉滨区,578.1517696048085
,0.35463579162898057,820.2506217773996,0.05985805784937757,0.043543829071722925,蕲春县,305.8572608701207
,0.348243381146667,952.2826695017849,0.06438549589661981,0.04524311198051768,团风县,311.78509130387056
,0.29282313790675757,-1008.2048913471654,-0.0011893573072763854,0.018806188753437397,同心县,1298.5516898137175
,0.2888124687198266,-922.622934824708,0.001796062905799412,0.01972675804751933,盐池县,1320.8496529182755
,0.39285577664588694,-856.2259124031932,0.0009488481263230627,0.020830489685788833,淅川县,913.7954442037204
,0.3844391452744882,-724.9125994009818,0.005810391736525459,0.022338227302733316,内乡县,937.1588542207996
,0.38088461108297367,-667.4173106992821,0.007885748936429295,0.022994432479121193,社旗县,947.388479635593
,0.3771977175343324,-606.4397296445991,0.010053363812343974,0.023687770649283492,南召县,958.2376783608299
,0.38424934017320433,-721.8738629672112,0.005920864758854827,0.02237296903663396,镇平县,937.6995095710672
,0.39895967028526436,-302.72573712897974,0.018047942241512845,0.028884179709866214,涟源市,270.23256153293926
,0.25150339772288244,-237.30574143872556,0.023450839462906225,0.026723016524260644,班戈县,1571.9465317198344
,0.2884717928503972,-1149.505187300435,-0.005716427135710383,0.01725056816883799,巴青县,1322.779032973385
,0.24630669484358192,-80.77767111577859,0.027809735621414984,0.028272812456505408,尼玛县,1614.7022118980155
